Student_ID,Full_Name,Grade_Level
1113,Amber Martinez,3
1114,Anne Smith,2
1115,Michael Leonard,4
1116,Rebecca Garcia,5
1117,Lori Coleman,5
1118,Holly Newman,4
1119,Tammy Love,3
1120,Brittany Harrison,2
1121,Daniel Shannon,3
1122,Thomas Villegas,5
1123,Donald Hood,3
1124,Jordan Webb,1
1125,Christopher Stokes,1
1126,Parker Gross,1
1127,Zachary Warren,4
1128,Katherine Morales,4
1129,Margaret Harris,2
1130,Dr. Michael Cooper,5
1131,Melinda Price,1
1132,Patrick Davis,5
1133,Mr. Steven Baker Dvm,5
1134,Jeremy Willis,3
1135,Brian Bryan,5
1136,Jessica Landry,5
1137,Joel Jones,4
1138,John Sloan,1
1139,Taylor Jones,1
1140,Daniel Gonzalez,1
1141,Shelby Green,1
1142,Michael Walker,4
1143,Troy Townsend,3
1144,Lauren Vega,5
1145,Ann Massey,2
1146,Spencer Lopez,4
1147,Angie Jensen,1
1148,Blake Silva,1
1149,Hannah Oconnor,5
1150,Tammy Moreno,1
1151,Julie Robles,4
1152,Michael Barnes,4
1153,Chloe Gomez,4
1154,Glenn Watson,5
1155,Malik Stewart,3
1156,Marcus Farley,1
1157,David Mills,3
1158,Mary Allen,4
1159,Jennifer Holmes,4
1160,Melissa Davis,5
1161,Sara Hebert,5
1162,Brian Harrison,1
1163,Alexandra Ross,1
1164,Joshua Stephens,3
1165,Samuel Jones,5
1166,Sara Baker,5
1167,Nathan Reid,4
1168,Linda Stevens,3
1169,Chris Hubbard,5
1170,Adam Mclaughlin,4
1171,Dr. Christopher Flowers,1
1172,Robert Hernandez,5
1173,Logan Wilson,2
1174,Daniel Munoz,2
1175,Donald Miller,1
1176,Steven Pope,4
1177,Jennifer Wallace,1
1178,Amanda Brown,5
1179,Bobby Rivas,5
1180,Curtis Hill,1
1181,Robert Leonard,5
1182,Wanda Adams,1
1183,Johnathan Underwood,1
1184,Alyssa Sparks,5
1185,Diana Miller,1
1186,Teresa Nelson,3
1187,Manuel Fritz,1
1188,Keith Bradshaw,3
1189,Frances Wolf,1
1190,Craig Holloway,1
1191,Julia Molina,3
1192,Elizabeth Harrison Phd,4
1193,Mary Rivers,2
1194,Joseph Harvey,2
1195,Samantha Chaney,4
1196,Margaret Robinson,3
1197,Catherine Sexton,2
1198,Robert Jones,2
1199,Mitchell Le,5
1200,Scott Herrera,5
1201,Holly Mcdonald,4
1202,Kenneth Henderson,1
1203,Gloria Graham,2
1204,Sherry Martinez,5
1205,Alicia Bowen Dvm,3
1206,Angela Miller,1
1207,Alexandra Lawrence,4
1208,Logan Porter,3
1209,Robert Frank,2
1210,Isabel Taylor,1
1211,Julie Dominguez,3
1212,Lisa Bailey,2
1213,Megan Powell,5
1214,Clayton Nguyen,3
1215,Leah Wilson,1
1216,Shane Gutierrez,3
1217,Debbie Nichols,2
1218,Christopher Moreno,2
1219,Richard Gardner,3
1220,Travis Le,4
1221,James Dickson,5
1222,Nathan Jones,2
1223,Lori Love,3
1224,Christina Pace,2
1225,Danny Smith,1
1226,Brandon Mckenzie,1
1227,Roy Davis,3
1228,Frederick Holland,5
1229,Reginald Henderson,1
1230,Vickie Garcia,5
1231,Kelli Cline,1
1232,Paige Sims,4
1233,Beth Morgan,2
1234,Kevin Hendrix,4
1235,Laura Martin,4
1236,Tamara Thompson,4
1237,Benjamin Bradford,1
1238,Madison Harvey,5
1239,Alicia Leblanc,2
1240,Casey Ingram,5
1241,Debra Joseph,1
1242,Adriana Craig,2
1243,James Sanders,2
1244,William Gaines,3
1245,Shelly Mcdowell,5
1246,Elizabeth Olson,1
1247,Lynn Contreras,2
1248,Alexander Knapp,2
1249,Erin Brown,5
1250,Alexander Galvan,3
1251,Nicholas Kramer,2
1252,Jimmy Santana,2
1253,Stephanie Baker,1
1254,Kimberly Morgan,2
1255,Jeffrey Thornton,1
1256,Mark Clark,2
1257,James Smith,5
1258,Matthew Fletcher,2
1259,Mark Grant,1
1260,Kathryn Lawrence,3
1261,Ryan Meza,2
1262,Candace Gonzales,4
1263,Rebecca Ramirez,2
1264,Jerry Sanders,3
1265,Kenneth Kemp,5
1266,Nicole Francis,3
1267,Sarah Roberts,2
1268,Anthony Barrett,2
1269,Jeremy Young,4
1270,Lisa Allen,4
1271,Brittany Miller,1
1272,Douglas Schmidt,3
1273,Heather Hardy,1
1274,Kayla Parker,1
1275,Danielle Franco,3
1276,Martha Galvan,2
1277,Brian Bell,1
1278,Nicholas Garcia,1
1279,Grant Cruz,3
1280,Debbie Hood,5
1281,Devin Smith,3
1282,Michael Williams,5
1283,Dawn Caldwell,4
1284,Jacob Johnson,4
1285,Douglas Sullivan,2
1286,Patrick Mitchell,5
1287,John Williams,5
1288,Sharon Black,3
1289,Brian Hill,5
1290,Emily Pitts,3
1291,Amy Hendrix,2
1292,Anthony Doyle,1
1293,Joseph West,4
1294,Brian Parker Jr.,4
1295,John Foley,3
1296,Morgan Rivera,4
1297,Justin Singh,4
1298,Kimberly Wood,3
1299,Alex Evans,5
1300,Vincent Mclaughlin,4
1301,Mary Davies,4
1302,Ashley Jackson,4
1303,Brent Hudson,4
1304,Laurie Booker,3
1305,Christopher Casey,4
1306,Joseph Torres,5
1307,Courtney Pena,3
1308,Patricia Coffey,2
1309,Jessica Green,5
1310,Melissa Robinson,4
1311,Jennifer Harris,1
1312,Ronald Rios,2
1313,Travis Jefferson,1
1314,Alicia Sheppard,2
1315,Johnathan Little,5
1316,James Roman,4
1317,Kirk Lowery,3
1318,Michael Johnson,5
1319,Mrs. Kimberly Henderson,5
1320,Dean Mccullough Md,1
1321,Natalie Ferguson,5
1322,Michael Baker,5
1323,Tonya Romero,4
1324,Megan Owens,3
1325,Ashley Moon,3
1326,Jamie Carey,4
1327,Daniel Fuller,3
1328,Darlene Garcia,1
1329,Billy Hernandez,4
1330,Ashley Wheeler,4
1331,Cassandra Decker,1
1332,Manuel Flores,4
1333,Melissa Mills,2
1334,Jesse Wright,3
1335,Mary Lopez,5
1336,Robert Bennett,4
1337,Martha Collins,4
1338,Alexis Sullivan,3
1339,Holly Hunt,1
1340,Tara Dunn,1
1341,Diana Lynch,3
1342,Terry Fox,1
1343,Kristin Lee,1
1344,James Sullivan,5
1345,Jared Campbell,4
1346,Michelle Cruz Dvm,4
1347,Hannah Munoz,5
1348,Derrick Gomez,3
1349,Joshua Martinez,5
1350,Timothy Rice,1
1351,Tammy Small,5
1352,Tina Fox,5
1353,George Edwards,4
1354,Phillip Young,1
1355,Bryan Williams,1
1356,Candace Lee,2
1357,Kara Anderson,1
1358,Donald King,3
1359,Melissa Casey,2
1360,Danny Jennings,3
1361,Mr. Ricky Daniels,3
1362,Charlene Reyes,1
1363,Timothy Clayton,2
1364,Lisa Velasquez,3
1365,William Turner,2
1366,James Turner,3
1367,Erin Clark,3
1368,David Cantu,1
1369,Terri Bernard,1
1370,Shane Mayer,2
1371,Ann Rasmussen,1
1372,Lori Joseph,2
1373,Rachel Ramirez,5
1374,Laurie Collins,4
1375,Monica Miller,3
1376,Samuel Boyer,2
1377,Jacob Richardson,2
1378,Miranda Williams,2
1379,James Carter,1
1380,Troy Barber,5
1381,David Robertson,1
1382,James Houston,1
1383,Victor Malone,4
1384,Robert Blake,5
1385,George Trujillo,5
1386,Diana Hanson,2
1387,Joseph Lewis,4
1388,Shawn Gordon Iii,1
1389,Ashley Bright,1
1390,Jordan Love Dds,4
1391,Wendy Thomas,2
1392,Daniel Jordan,1
1393,Holly Mclean,3
1394,Sean Hall,5
1395,Ronald Craig,4
1396,Michael Benjamin,2
1397,Rachel Wood,1
1398,William Johnston,2
1399,Daniel Flores,4
1400,Nicole Carlson,3
1401,Melanie Logan,5
1402,Patrick Obrien,2
1403,Joshua Carson,4
1404,Joanne Fowler,5
1405,Andrew Proctor,4
1406,Alyssa Anthony,2
1407,Nathan Alexander,2
1408,Yolanda Parks,2
1409,Thomas Smith,5
1410,Donna Payne,3
1411,Katherine Torres,4
1412,Robert Garcia,1
1413,Carl Adams,1
1414,Richard Lee,5
1415,Christine Barker,5
1416,Lindsey Davis,5
1417,Amy Phillips,2
1418,Linda Maddox,1
1419,Christina Noble,4
1420,Steven Downs,5
1421,Deanna Morgan,5
1422,Curtis Jones,3
1423,Linda Parker,1
1424,William Mcintosh,2
1425,Rachael Kramer,4
1426,Philip Green,1
1427,Jason Black,3
1428,Katherine Vasquez,4
1429,Daniel Harris,3
1430,Sharon Pennington,2
1431,Jacob Hernandez,2
1432,Kaitlin James,3
1433,Christopher Lawrence,4
1434,Brittany Rios,1
1435,Kevin Chapman,2
1436,Kyle Chase,1
1437,Jennifer Jenkins,4
1438,Amanda Buchanan,4
1439,Kathy Mullins,4
1440,Michelle Zavala,4
1441,James Graham,3
1442,Pamela Nelson,4
1443,Theresa Green,4
1444,Mr. Caleb Vasquez,3
1445,Hunter Vasquez,2
1446,Derek Rodriguez,1
1447,Tiffany Vazquez,3
1448,Jennifer Ortega,4
1449,Ryan Evans,3
1450,Melissa Thompson,3
1451,Rebecca Sanchez,1
1452,Tara Pham,5
1453,Thomas Kemp,5
1454,Nancy Brown,1
1455,Matthew Johnson,1
1456,Kevin Lucero,5
1457,Oscar Garner,2
1458,Jonathan Moreno,4
1459,Kenneth Evans,3
1460,Ricky Norton,1
1461,Lisa Mccann,1
1462,Summer Thomas,3
1463,Gerald Phelps,2
1464,Tracy Castro,1
1465,Tina Wilkerson,5
1466,Elizabeth Castillo,3
1467,Craig Flowers,3
1468,Richard Schaefer,3
1469,Kristin Chase,4
1470,Brittney Mccarthy,3
1471,Crystal Burgess,5
1472,Susan Matthews,5
1473,Jonathan Reed,4
1474,Karen Lucas,1
1475,Garrett Wilcox,2
1476,Stuart Bartlett,2
1477,David Duncan,3
1478,Anthony Park,4
1479,Richard Merritt,5
1480,Benjamin Farmer,3
1481,Melissa Lee,4
1482,Tracy Moses,3
1483,Amy Watkins,1
1484,Kathleen Barnett,1
1485,Ashley Watson,3
1486,David Walters,2
1487,Tammy Young,1
1488,Joseph Townsend,5
1489,Felicia Fitzpatrick,1
1490,Gabrielle Evans,4
1491,Susan Rosario,1
1492,Christopher Robinson,1
1493,Laura Powers,4
1494,Lori Olson,4
1495,Tyler Guzman,3
1496,Carrie Pennington,3
1497,Karen Caldwell,4
1498,Sandra Perez,4
1499,Tonya Schmidt Dds,5
1500,Manuel Johnston,3
1501,Michael Terrell,5
1502,Richard Duncan,2
1503,Cheryl Estrada,3
1504,Joseph Ferrell,2
1505,Sandra Williamson,2
1506,Kenneth Martin,3
1507,Christopher Villanueva,1
1508,Daniel Castro,5
1509,Kelsey Bright,5
1510,Ryan Herrera,2
1511,Daniel Thomas,4
1512,Tamara Adkins,3
1513,Renee Diaz,5
1514,Shannon Ellis,5
1515,Angela Cole,4
1516,Daniel Barrett,5
1517,James Foster,5
1518,Cynthia Jones,2
1519,Gabrielle Moran,2
1520,Paula Watkins,1
1521,Russell Hill,4
1522,Shelley Avila,1
1523,Nicole Goodwin,4
1524,Thomas Smith,1
1525,David Webb,1
1526,Alexander Stewart,3
1527,Michael Sherman,5
1528,Mr. Christopher Larsen,5
1529,Katherine Hernandez,4
1530,Kyle Chapman,1
1531,Amanda Hernandez,2
1532,Andrew Hughes,3
1533,Lisa Kirk,3
1534,Kimberly Vega,5
1535,Jennifer Scott,2
1536,Steven Banks,3
1537,Julie Johnson,4
1538,William Jones,3
1539,Jacqueline Wright,2
1540,Michael Stanley,3
1541,Kurt Hale,1
1542,Deborah Benjamin,5
1543,Rebecca Meyer,5
1544,Peter Ramirez,4
1545,Charlotte Yoder,2
1546,James Carter,1
1547,Mrs. Megan Diaz Md,4
1548,Amanda Jones,1
1549,Jamie Chavez,5
1550,Caroline Ross,1
1551,Oscar Smith,1
1552,Robin Golden,3
1553,Abigail Cook,4
1554,Christopher Hurley,2
1555,Taylor Reed,1
1556,Joseph Hardy,1
1557,John Norton,3
1558,Oscar Potts,5
1559,David Olson,1
1560,Justin Stevenson,2
1561,Stephanie Harrison,2
1562,Jeanette Burns,4
1563,Mark Morales,4
1564,Stefanie Faulkner,1
1565,Christine Howard,5
1566,Jeremiah Lester,5
1567,David Collins,1
1568,Elizabeth Cohen,5
1569,Scott Prince,2
1570,Susan Mendez,1
1571,Lisa Ramos,4
1572,Kayla Turner,3
1573,John Carter,1
1574,Benjamin Berry,1
1575,Jill Ho,2
1576,Brian Vargas,3
1577,Catherine Dunn,1
1578,Karen Dixon,1
1579,Barry Hahn,1
1580,Jasmine Hamilton,5
1581,Yvette Fields,4
1582,Ashley Clark,4
1583,Jessica Gonzalez,1
1584,Maria Perez,3
1585,Elizabeth Wells,4
1586,Veronica Adams,3
1587,Kelsey Edwards,3
1588,Tammy Rogers,5
1589,Christina Maxwell,4
1590,Michelle Herrera,5
1591,Pamela Smith,4
1592,Ashley Roberts,2
1593,Robert Scott,2
1594,Chloe Gonzalez,2
1595,Jaime Johnson,5
1596,Ashley Kline,5
1597,Bryan Anderson,5
1598,Tyler Garcia,5
1599,Mrs. Susan Clark,5
1600,Elizabeth Phillips,3
1601,Joan Miller,3
1602,Jeffrey Dominguez,2
1603,Jeffery Allen,5
1604,Anne Aguilar,5
1605,Tracy Cunningham,3
1606,Nancy Scott,1
1607,Lisa Martinez,5
1608,Isaac Brown,5
1609,Sheena Acevedo,5
1610,Ricardo Fletcher,4
1611,Kelly Young,1
1612,Vicki Smith,3
1613,Laura Baker,2
1614,Kimberly Vazquez,1
1615,Donna Wilson,2
1616,Elaine Porter,2
1617,Johnny Murray,2
1618,Stephanie Ayers,2
1619,Richard Fletcher,4
1620,Rodney Miller,2
1621,Jordan Phillips,2
1622,Madeline Shah,1
1623,Calvin Taylor,5
1624,Kevin Thomas,2
1625,Matthew Lane,3
1626,William Valdez,1
1627,Kristen Jacobs,5
1628,Tiffany Rose,4
1629,Amanda Wilson,5
1630,Diana Bowers,2
1631,Eric Barrett,2
1632,Nicole Davis,3
1633,Stephanie Newman,5
1634,Mrs. Kathy Wilson,5
1635,Melissa Thornton,3
1636,Gregory Scott,5
1637,Roger Rodriguez,2
1638,Amanda Perkins,5
1639,Stephen Johnson,1
1640,Kelly Pierce,1
1641,Patrick Welch,2
1642,Paul Mccormick,5
1643,Kyle Parker,4
1644,Ashley Hernandez,3
1645,Robert Howard,5
1646,Garrett Smith,2
1647,Stephen Orr,2
1648,Daniel Howard,5
1649,Scott Lopez,3
1650,Paula Knight,4
1651,Troy Lawson,4
1652,Michael Reyes,4
1653,Kevin Lawson,1
1654,Walter Holland,2
1655,Ian Payne,4
1656,Mr. Dylan Sanchez,2
1657,Stephanie Bryant,1
1658,Amy Tucker,3
1659,John Hobbs,5
1660,Jacob Gomez,4
1661,James Gonzales,2
1662,Jennifer Harvey,3
1663,Keith Sims,5
1664,Jonathan Cruz,5
1665,Joshua White Dds,5
1666,Jon Leach,1
1667,Connie Johnson,3
1668,Robert Jones,4
1669,Michelle Wheeler,1
1670,Mr. Steven Mercer,4
1671,John Miranda,1
1672,Alexis Harris,4
1673,Carlos Yang,3
1674,Robert Hoover,2
1675,Richard Guerra,3
1676,James Cole,4
1677,Joshua Nichols,2
1678,Eric Garcia,3
1679,Derrick Johnson,4
1680,Darrell Garcia,4
1681,Alicia Wallace,2
1682,Kathleen Williams,3
1683,Raymond Aguilar,5
1684,Christopher Graham Jr.,1
1685,Angel Thornton,4
1686,Robert Chapman,3
1687,Tanya Anderson,5
1688,Bradley Holmes,4
1689,Tristan Green,3
1690,Joshua James,4
1691,Timothy Mcpherson,2
1692,Kenneth Valencia,2
1693,Richard Hernandez,1
1694,Monique Grant,3
1695,Paul Howard,1
1696,Heidi Lee,4
1697,Kristina Gomez,2
1698,Shelley Bryant,4
1699,Sheri Wiley,4
1700,Stephanie Lee,5
1701,Blake Cook,1
1702,Stephanie Johnson,1
1703,David Sutton,3
1704,Chad Archer,1
1705,Philip Smith,4
1706,Lori Cook,3
1707,Steven Townsend,5
1708,Cheryl Harvey,3
1709,Kimberly Rose,4
1710,Kenneth Miller,1
1711,Trevor Pollard,5
1712,Mark Chung,1
1713,Heidi Foster,2
1714,Erica Olson,3
1715,Rick Allen,4
1716,Kathleen Gates,4
1717,Joe York,1
1718,Sarah Smith,2
1719,Cindy Riley,1
1720,Thomas Morgan,4
1721,Michael Roberts,4
1722,Deanna Burgess,5
1723,Tammy Hood,3
1724,Luis Lawson,4
1725,Jonathan Wong Jr.,2
1726,Steven Lowe,5
1727,Marisa Ramos,5
1728,Anthony Green,4
1729,John Miller,2
1730,Rachel Reed,5
1731,David Rivera Md,2
1732,Levi Boyd,3
1733,Kenneth Ford,4
1734,Michael Hall,5
1735,Marie Bishop,4
1736,Jessica Smith,3
1737,Wanda Turner,1
1738,Lisa Rodriguez,5
1739,Lindsey Sparks,5
1740,Marilyn White,5
1741,Hannah Hayden,3
1742,John Taylor,3
1743,Daniel Mann,5
1744,Richard Liu,3
1745,Christopher Roach,1
1746,Isaac Carr,2
1747,Adam Williams,3
1748,Alyssa Bailey,3
1749,Derek Haynes,4
1750,Erika Smith,2
1751,Donna Golden,1
1752,Kristen Watkins,2
1753,Veronica Long,5
1754,Daniel Ortiz,1
1755,Aaron Johnson,5
1756,Nicholas Garcia,5
1757,Leslie Dawson,3
1758,Mrs. Rebecca Avila,2
1759,Tyrone Richards,4
1760,Jacob Brown,2
1761,Jenna Huber,4
1762,Thomas Ramos,3
1763,Christopher Daniels,3
1764,Felicia Russell,3
1765,Kimberly Carter,3
1766,David Love,3
1767,Julie Lowe,4
1768,Tracy Davidson,4
1769,Carolyn White,1
1770,Alan Gutierrez,1
1771,Erica Lopez,2
1772,Katie Drake,2
1773,Michael Mitchell,4
1774,Leah Ingram,2
1775,Dustin Donaldson,5
1776,Scott Horn,1
1777,Kristin Freeman,5
1778,Deborah Norman,1
1779,Amanda Morgan,4
1780,Mary Fox,5
1781,Julie Vance,1
1782,Debra Mack,2
1783,Patrick Camacho,3
1784,Regina Porter,1
1785,Erin Richard,5
1786,Steven Todd,2
1787,Steven Jones,4
1788,Jason Perez,4
1789,Rick Marshall,1
1790,Yesenia Kelly,2
1791,Rachel Horton,3
1792,Troy Gilmore,4
1793,Bailey Morrow,4
1794,Ashley Young,4
1795,Martin Silva,1
1796,Jeanne Spencer,2
1797,Deborah Olsen,2
1798,James Clark,4
1799,Joseph Parker,2
1800,Robert English,3
1801,Natalie Johnson,2
1802,Kathleen Vazquez,3
1803,Stephanie Whitaker,4
1804,Mary Watson,2
1805,Jacqueline Hess,4
1806,Tracy Bryan,1
1807,Joshua Johnson,1
1808,Alexander Booth,5
1809,Jared Atkinson,1
1810,Brandi Hernandez,3
1811,Mr. Travis Carter Md,3
1812,Victoria Morales,3
1813,Michael Smith,3
1814,Kirsten Sanchez,2
1815,Pamela Jackson,5
1816,Christine Watkins,3
1817,Alison Reid,1
1818,Lori Davis,2
1819,Michael Goodwin,5
1820,Jennifer Rodriguez,4
1821,Shannon Hernandez,1
1822,Amanda Armstrong,5
1823,Darrell Rivera,2
1824,Michael Wright,2
1825,Shawn Campbell,1
1826,Adam Benson,3
1827,Kimberly Parker,2
1828,Diane Burton,2
1829,Mary Johnson,5
1830,Cody Brown,2
1831,Jacqueline Gardner,4
1832,Amanda Pruitt,1
1833,Shannon Anderson,2
1834,Bradley Cook,1
1835,Jeff Young,5
1836,Richard Mason,3
1837,Angela Daniels,2
1838,William Bond,4
1839,Erik Perry,4
1840,Sarah Jenkins,5
1841,Jonathan Peters,5
1842,Tammie Watts,4
1843,Victoria Reid,1
1844,Michael Mcgee,5
1845,Erin Beltran,2
1846,Cindy Wilson,5
1847,Alyssa Gonzalez,1
1848,Cody Blake,3
1849,David Rodriguez,2
1850,Michael Briggs,1
1851,Kirsten Anderson,3
1852,Allen Moore,1
1853,Madison Armstrong,2
1854,Cheryl Watkins,3
1855,John Ford,3
1856,Robert Cook,2
1857,Mark Foster,5
1858,David Garcia,5
1859,Michele Greene,3
1860,Kimberly Adams,3
1861,Blake Owens,3
1862,Michael Miles,5
1863,Nicholas Boone,2
1864,Maria Moreno,1
1865,Joshua Stout,1
1866,Mr. Oscar Brown,3
1867,Anna Howard,5
1868,Christopher Lewis,4
1869,Steven Washington,3
1870,Timothy Robinson,2
1871,Maria Adams Md,2
1872,Jaime Williams,5
1873,Brandon Price,3
1874,Julie Horne,5
1875,Hannah Carlson,3
1876,Lisa Moore,3
1877,Zoe Faulkner,4
1878,Monica Brown,2
1879,Michael Jackson,1
1880,Emily Knox,4
1881,Mr. Chad Odonnell,3
1882,Desiree Scott,1
1883,Laurie Myers,2
1884,Katrina Davis,1
1885,Janice Wallace,4
1886,Ann Velazquez,1
1887,Kim Williams,2
1888,Charles Swanson,3
1889,Julie Kelley,2
1890,Kara Davis,2
1891,Bruce Higgins,1
1892,Lisa Martin,2
1893,Ronald Gordon,2
1894,Michelle Compton,2
1895,Kendra Stokes,4
1896,Katie Burton,4
1897,Jennifer Reyes,4
1898,Diane Bryant,5
1899,Shawn Woodward,3
1900,Cristina Barnes,5
1901,Blake Hunter,1
1902,Brandy Oliver,2
1903,John Hill,1
1904,Michael Foster,4
1905,Emily Andrews,2
1906,Anne Patterson,2
1907,Heidi King,5
1908,Kristen Rangel,5
1909,Dennis Gilbert,3
1910,Robert Castro,4
1911,Robert Garcia,3
1912,Katherine Horn,2
1913,Kristopher Berg,3
1914,Jeanette Bridges,1
1915,Keith Vasquez,5
1916,Robin Shaw,4
1917,Christina Roberts,1
1918,Patricia Scott,3
1919,James Gilbert,2
1920,Heather Baker,1
1921,Connie Arnold,4
1922,Leslie Hampton,2
1923,Michael Clark,4
1924,Christine Hernandez,1
1925,George Jackson,5
1926,Anna Davies,5
1927,Casey Wolf,2
1928,William West,1
1929,David Smith,4
1930,Kenneth Andrews,2
1931,Calvin Graham,2
1932,Timothy Smith,5
1933,Monica Chavez,4
1934,Clarence Miller,2
1935,Alyssa David,4
1936,Ashley Walsh,2
1937,Stephanie Villa,1
1938,Jay Anderson,3
1939,Laurie Henry,3
1940,Ann Bailey,5
1941,Rebecca Carrillo,3
1942,Andrew Kim,4
1943,Lisa Mason,2
1944,Justin Brown,3
1945,Gloria Hull,5
1946,Christina Caldwell,5
1947,Kathleen Aguilar,5
1948,Sherry Huff,1
1949,Bruce Haley,4
1950,Timothy Malone,4
1951,Mark Moody,5
1952,Kristin Green,5
1953,Stacy Jones,5
1954,Adam Larson,5
1955,Mark Sanders,4
1956,Kathy Patterson,2
1957,Kimberly Knight,2
1958,Douglas Wilson,2
1959,Mark Williams,2
1960,Ashley Durham,5
1961,Marie Cole,5
1962,Janice Brown,1
1963,Victoria Wright,3
1964,Jennifer Pham,3
1965,James Smith,4
1966,Jamie Davis,5
1967,Matthew Ritter,4
1968,Stephanie Wright,5
1969,Michael Johnson,4
1970,Miranda Parsons,4
1971,Tracy Gray,4
1972,Tracy Holloway,2
1973,Justin Diaz,5
1974,Amanda Williams,3
1975,Kathryn Baker,3
1976,Christina Lane,4
1977,Haley Koch,1
1978,Crystal Newton,3
1979,Benjamin Vasquez,2
1980,Dawn Freeman,2
1981,Brittany Ballard,4
1982,Matthew Henson,5
1983,Richard Chambers,3
1984,Albert Townsend,4
1985,Robert Hayes,4
1986,Rhonda Wallace,3
1987,Virginia Miller,2
1988,Matthew Davis,2
1989,Allison Edwards,3
1990,Ashley Bradley,4
1991,Dawn Fitzgerald,1
1992,Joseph Knight,5
1993,Joshua Murray,2
1994,Robert Vazquez,1
1995,Morgan Morgan,2
1996,Madison Robinson,1
1997,Mark Sutton,2
1998,Jennifer Soto,1
1999,Charles Summers,2
2000,Zachary Meza,3
2001,Brian Moore,3
2002,Sean Mayer,2
2003,Ryan Mendez,5
2004,Michael Bernard,2
2005,Jody Walton,5
2006,Cynthia Rogers,2
2007,Alexander Crosby Phd,5
2008,Michael Warren,4
2009,Larry Park,4
2010,Lisa Nelson,3
2011,Logan Johnson,5
2012,Kim Sanchez,1
2013,Joseph Stanley,4
2014,Chase Murray,1
2015,Natalie Lee,3
2016,Paul Mayer,2
2017,Juan Schmidt,5
2018,Allison Cole,1
2019,Savannah Keller,1
2020,Brian Stevens,4
2021,Julia Perkins,5
2022,Scott Griffin,5
2023,Kenneth Fowler,2
2024,Vickie Wallace,5
2025,Dillon Boyer,2
2026,Jeremiah Kennedy,3
2027,Kerry Stanton,1
2028,Timothy Gomez,2
2029,Benjamin Potter,2
2030,Terrence Castro,1
2031,Brian Soto,1
2032,Jerome Lambert,1
2033,Timothy Wilson,5
2034,Kyle Harris,3
2035,Leslie Hess,2
2036,Shane Ramsey,1
2037,Justin Webb,2
2038,Mike Sandoval,3
2039,Dawn Scott,3
2040,James Gardner,5
2041,James Martin,4
2042,John Lopez,1
2043,Douglas Farrell,2
2044,Angela Henry,1
2045,Joseph Garcia,2
2046,Linda Melton,5
2047,Terry Hendricks,5
2048,Gabrielle Lynch,3
2049,Brandon Berry,4
2050,William Carter,3
2051,Ann Sanchez,1
2052,Mathew Estrada,1
2053,Ryan Gonzalez,2
2054,Brady Woods,3
2055,Aimee Martinez,4
2056,Lori Bowers,4
2057,Timothy Douglas,5
2058,Cheryl Bradley,2
2059,William Walker,2
2060,Seth Brown,3
2061,Nicole Sanchez,3
2062,Susan Pratt Phd,5
2063,Kimberly Jensen,4
2064,Jasmine Sellers,1
2065,Michael Ford,1
2066,Lauren Reeves,3
2067,Erik Schultz,2
2068,John Patel,3
2069,Meagan Williams,5
2070,William Russell,3
2071,Becky Brown,1
2072,Julie Flores,2
2073,Clinton Douglas,2
2074,Laura James,3
2075,Brendan Hamilton,1
2076,Mary Smith,3
2077,Laura Fernandez,2
2078,Robert Rodriguez,5
2079,Norman Adams,5
2080,Richard Kennedy,4
2081,Dennis Dawson,1
2082,Leah Johnson,2
2083,Samuel Costa,2
2084,Jodi Costa,3
2085,Jessica Padilla,1
2086,Kimberly Scott,4
2087,Robert Wood,4
2088,Jacqueline Taylor,4
2089,Megan Lopez,4
2090,Jennifer Sloan,3
2091,Lauren Moore,1
2092,Casey Sanchez,3
2093,Jeanette Johnson,1
2094,Jennifer Conley,4
2095,Derrick Williams,1
2096,Mary Shepherd,4
2097,Sarah Acosta,3
2098,Candace Donovan,2
2099,Donna Lee,2
2100,Stacey Leon,2
2101,Shawn Olson,5
2102,Kelly Hernandez,3
2103,Jacob Brooks,5
2104,Joshua Ewing,1
2105,Jacob Garcia,1
2106,Brandy Saunders,1
2107,Karen Reyes,4
2108,Gregory Huerta,3
2109,Brian Sosa,3
2110,Kristie Jimenez,3
2111,Brian Williams,3
2112,Marissa Johnson,5
2113,Jacob Hernandez,3
2114,Tommy Miller,3
2115,Steven Arellano,2
2116,Cole Day,1
2117,Bailey Guzman,4
2118,Jason Scott,3
2119,Dr. Anne Bowen,2
2120,Donald Anderson,2
2121,John Reynolds,4
2122,Steven Anderson,5
2123,Charles Johnson,5
2124,John Martinez,1
2125,Robin Coleman,4
2126,Jordan Davis,3
2127,Seth Arellano,1
2128,Jerry Buchanan,4
2129,Charlene Suarez,2
2130,Joseph Allison,2
2131,Larry Molina,3
2132,Kimberly Turner,2
2133,Elizabeth Bowman Md,3
2134,Vickie Mclaughlin Dds,4
2135,Kevin Powers,5
2136,Jane Barnes,1
2137,Timothy Ramos,4
2138,Marvin Stewart,1
2139,Alicia Underwood,5
2140,Laurie Taylor,2
2141,Joshua Black,2
2142,Dawn Pearson,4
2143,Anita Murphy,1
2144,Dr. Daniel Peck,4
2145,Aaron Jackson,2
2146,Curtis Marsh,5
2147,Ricky Davis,1
2148,Julia Huber,4
2149,James Davila,5
2150,Logan Foster,4
2151,Amy Williamson,2
2152,George Clark,4
2153,Erika Haley,1
2154,Joseph Dawson,4
2155,Katrina Hopkins,2
